Flow id,Src IP,Dst IP,Dst port,Protocol,Application protocol,Duration,Received bytes,Received packets,Transmitted bytes,Transmitted packets,Total bytes,Total packets,label,family
6240021558969669209,10.0.2.15,142.251.36.100,443,tcp,tls,1270331,914291,989,78808,693,993099,1682,normal,-
9160415513874528510,10.0.2.15,77.75.78.124,443,tcp,tls,19637,2259023,1652,43354,616,2302377,2268,normal,-
5412056814946881161,10.0.2.15,151.101.194.137,443,tcp,tls,465296,95951,165,16183,137,112134,302,normal,-
-8713856128192658366,10.0.2.15,77.75.79.222,443,tcp,tls,154484,146406,167,13369,121,159775,288,normal,-
3866731466339477169,10.0.2.15,52.94.238.249,443,tcp,tls,276518,39728,210,208954,212,248682,422,normal,-
8515728268171316011,10.0.2.15,18.66.16.191,443,tcp,tls,419567,69603,97,8077,75,77680,172,normal,-
1661238387744180856,10.0.2.15,18.66.15.36,443,tcp,tls,497750,127405,146,10195,111,137600,257,normal,-
-7647524560762836824,10.0.2.15,13.32.11.185,443,tcp,tls,341412,76516,82,5558,58,82074,140,normal,-
-9088288867684652465,10.0.2.15,77.75.76.104,443,tcp,tls,285819,118926,171,16223,161,135149,332,normal,-
-6236603686882649602,10.0.2.15,77.75.79.69,443,tcp,tls,309820,72827,111,11098,102,83925,213,normal,-
6115542316158383515,10.0.2.15,13.32.11.64,443,tcp,tls,284348,477818,364,20726,328,498544,692,normal,-
-8523013892802624279,10.0.2.15,77.75.77.195,443,tcp,tls,1475139,3150582,2692,137617,1724,3288199,4416,normal,-
3264685308312135088,10.0.2.15,142.251.36.104,443,udp,-,2187,729986,546,21248,151,751234,697,normal,-
7900357974980154849,10.0.2.15,142.251.36.100,443,udp,-,415142,2643929,3288,577707,1729,3221636,5017,normal,-
-2925489117811435877,10.0.2.15,17.253.144.10,80,tcp,http,6048,2066,13,1498,14,3564,27,normal,-
-1132616130516186628,10.0.2.15,91.189.91.48,80,tcp,http,712,882,10,754,10,1636,20,normal,-
-5518134634184615207,10.0.2.15,142.251.36.130,443,udp,-,414311,1869017,2185,388227,1341,2257244,3526,normal,-
-572149072093031454,10.0.2.15,34.107.203.240,443,udp,-,446,12022,14,3808,12,15830,26,normal,-
3879490774679732266,10.0.2.15,216.239.32.36,443,udp,-,537284,97262,638,133602,424,230864,1062,normal,-
-5960138749379405291,10.0.2.15,142.251.36.66,443,udp,-,103225,889594,846,96234,397,985828,1243,normal,-
-4014666135511205624,10.0.2.15,18.66.22.211,443,udp,-,44216,1897082,1349,46463,300,1943545,1649,normal,-
-6333979370450975047,10.0.2.15,142.250.27.155,443,udp,-,1021,14500,23,7290,17,21790,40,normal,-
495102613189730604,10.0.2.15,104.16.168.82,443,udp,-,32844,20981,39,7727,27,28708,66,normal,-
4606324131903724555,10.0.2.15,104.18.32.68,80,tcp,http,1445464,36419,219,23393,232,59812,451,normal,-
7121905652316629313,10.0.2.15,185.125.190.56,123,udp,ntp,1644,1620,18,1620,18,3240,36,normal,-
8165186143306450306,10.0.2.15,54.186.10.12,443,tcp,-,458,1060,16,780,12,1840,28,normal,-
6956397219713116951,10.0.2.15,77.75.77.16,80,tcp,http,63712,1856,17,1818,20,3674,37,normal,-
6488935007784305604,10.0.2.15,34.111.208.231,443,udp,-,332,12034,14,3806,12,15840,26,normal,-
7287434880812362021,10.0.2.15,151.101.193.26,443,udp,-,5280,9420,14,4616,14,14036,28,normal,-
-4038835775564272738,10.0.2.15,172.64.153.246,443,udp,-,438,14646,22,3854,12,18500,34,normal,-
2651610283054211978,10.0.2.15,17.253.73.201,80,tcp,http,171704,5828,28,2542,30,8370,58,normal,-
1877227473300716304,10.0.2.15,104.18.3.119,443,udp,-,26848,7480698,6290,326748,1606,7807446,7896,normal,-
7206774299746329237,10.0.2.15,31.30.189.77,443,udp,-,6284,4346764,3168,57742,426,4404506,3594,normal,-
-5225193833397387253,10.0.2.15,104.22.71.197,443,udp,-,1434,17518,36,7342,26,24860,62,normal,-
-5949061212128317833,10.0.2.15,104.18.25.185,443,udp,-,3117,18862,51,27669,63,46531,114,normal,-
7503051371436127846,10.0.2.15,34.120.208.123,443,tcp,-,3237576,166219,1038,377488,931,543707,1969,normal,-
8188582468022340191,10.0.2.15,104.18.6.185,443,udp,-,6518,264998,268,97622,156,362620,424,normal,-
-3166870345157398928,10.0.2.15,216.24.57.3,443,udp,-,896,18742,32,5324,22,24066,54,normal,-
-1949329153937503920,10.0.2.15,18.66.15.18,443,udp,-,1746,28576,32,5214,22,33790,54,normal,-
-8181309862805257713,10.0.2.15,35.244.174.68,443,udp,-,805,32598,31,7783,26,40381,57,normal,-
2052156738506733178,10.0.2.15,142.250.102.156,443,udp,-,1065,25920,33,7806,22,33726,55,normal,-
-1983790921125677673,10.0.2.15,142.250.102.155,443,udp,-,350,4524,8,3258,6,7782,14,normal,-
3294078645466033243,10.0.2.15,104.16.87.20,443,udp,-,5370,243040,260,23101,86,266141,346,normal,-
-3044690018620932933,10.0.2.15,142.251.37.118,443,udp,-,29876,189609,178,16021,88,205630,266,normal,-
8813273736401528751,10.0.2.15,142.251.36.72,443,tcp,tls,353638,1862706,1549,71808,866,1934514,2415,normal,-
-6333531391643063944,137.254.60.32,10.0.2.15,39252,tcp,-,4110,6768,66,160898,128,167666,194,normal,-
-5612634909974258706,10.0.2.15,137.254.60.32,443,tcp,tls,11750,131388,106,5282,56,136670,162,normal,-
4198043621590285737,10.0.2.15,188.114.96.3,443,tcp,tls,12876,1987584,1584,77243,1038,2064827,2622,normal,-
6926724482618780076,10.0.2.15,142.251.36.99,80,tcp,-,4398483,125366,716,91090,739,216456,1455,normal,-
1963805744411951937,10.0.2.15,13.32.110.11,443,tcp,-,375993,20610,59,5974,59,26584,118,normal,-
-3827389805705621578,10.0.2.15,185.125.190.18,80,tcp,http,2515,2205,25,1885,25,4090,50,normal,-
-7973133921297537225,10.0.2.15,142.251.36.72,443,udp,-,105602,2507850,1978,98899,673,2606749,2651,normal,-
640315809994342448,10.0.2.15,35.241.9.150,443,tcp,-,547125,91375,118,6346,80,97721,198,normal,-
5324463435300704068,10.0.2.15,146.75.122.251,443,tcp,tls,177169,2023731,1475,44770,669,2068501,2144,normal,-
6832038688223347956,10.0.2.15,35.186.224.25,443,tcp,tls,176226,39399,97,12306,93,51705,190,normal,-
4336897410290097201,10.0.2.15,34.98.74.57,443,tcp,tls,7136,17159,48,5704,47,22863,95,normal,-
2413301968574419458,10.0.2.15,35.186.224.17,443,tcp,tls,4097,27521,81,14625,77,42146,158,normal,-
5858380037600771377,10.0.2.15,188.114.96.3,443,udp,-,30797,10965166,9134,188460,970,11153626,10104,normal,-
-2867262859771606087,10.0.2.15,34.160.144.191,443,tcp,-,954644,45945,132,11891,120,57836,252,normal,-
3433592798472181979,10.0.2.15,151.101.65.69,443,tcp,tls,176173,492384,457,25178,281,517562,738,normal,-
-3806389028060501,10.0.2.15,142.251.36.131,443,tcp,tls,695522,392221,493,43936,423,436157,916,normal,-
-1537549717776993351,10.0.2.15,146.75.116.193,443,tcp,tls,171209,27425,58,5739,49,33164,107,normal,-
8779718915762256255,10.0.2.15,146.75.118.248,443,tcp,tls,818391,691014,639,33933,379,724947,1018,normal,-
-3203052804674428759,10.0.2.15,188.114.97.3,443,tcp,tls,8574,11040923,7749,169725,2675,11210648,10424,normal,-
354890794243622684,10.0.2.15,198.252.206.25,443,tcp,tls,727357,18917,47,5072,40,23989,87,normal,-
-3152638526230255568,10.0.2.15,146.75.122.248,443,tcp,tls,581743,482734,434,18617,234,501351,668,normal,-
1656530026982425139,10.0.2.15,142.251.36.131,443,udp,-,185631,692668,807,142301,496,834969,1303,normal,-
3469493778948296575,44.226.72.95,10.0.2.15,41144,tcp,-,8,553,7,725,10,1278,17,normal,-
4073638384584905098,10.0.2.15,35.186.224.17,443,udp,-,3053,19487,58,67273,85,86760,143,normal,-
5388318294450070316,10.0.2.15,185.125.190.48,80,tcp,http,362,1323,15,1185,16,2508,31,normal,-
5997233826300582841,10.0.2.15,34.98.74.57,443,udp,-,599,13935,18,5448,15,19383,33,normal,-
-1542716388663943119,10.0.2.15,188.114.97.3,443,udp,-,6749,1404340,1205,85571,419,1489911,1624,normal,-
5129000875774407706,10.0.2.15,172.64.144.98,443,tcp,tls,660880,34311,123,22978,119,57289,242,normal,-
7236228578957487967,10.0.2.15,104.26.12.155,443,tcp,tls,343138,14699,48,5876,48,20575,96,normal,-
8492375104233833596,10.0.2.15,35.186.224.25,443,udp,-,5522,69064,76,14113,50,83177,126,normal,-
7514462253742464840,10.0.2.15,34.107.204.85,443,tcp,tls,293045,109783,204,23816,189,133599,393,normal,-
-1705805674077404664,10.0.2.15,104.17.25.14,443,tcp,tls,2862,87790,104,8036,68,95826,172,normal,-
-400499726325353039,10.0.2.15,142.251.37.100,443,tcp,tls,1590,37450,62,6478,55,43928,117,normal,-
-2225454695631401435,10.0.2.15,13.32.110.105,443,tcp,tls,72928,134750,133,11196,87,145946,220,normal,-
6984799851311189708,10.0.2.15,146.75.122.251,443,udp,-,40352,4855176,3866,134076,824,4989252,4690,normal,-
5840785190210741368,10.0.2.15,52.17.243.237,443,tcp,-,60874,9329,23,2552,24,11881,47,normal,-
2370734922073424764,10.0.2.15,18.66.15.113,443,tcp,tls,172359,149704,142,8872,95,158576,237,normal,-
-4381735984989735849,10.0.2.15,151.101.192.95,443,tcp,tls,8263,349938,417,34954,313,384892,730,normal,-
6501428588567974237,10.0.2.15,37.252.171.22,443,tcp,tls,40278,19529,49,7555,48,27084,97,normal,-
1271133779480369259,10.0.2.15,2.16.2.105,443,tcp,tls,40396,17000,36,3962,30,20962,66,normal,-
3337148249682760613,10.0.2.15,54.229.62.148,443,tcp,tls,181459,22206,63,6865,63,29071,126,normal,-
-3266680155500934126,10.0.2.15,104.16.86.20,443,tcp,tls,171199,58870,76,6286,50,65156,126,normal,-
-5763306942758242087,10.0.2.15,142.251.36.80,443,tcp,tls,1705,89699,140,13821,111,103520,251,normal,-
2495090758176115927,10.0.2.15,162.159.130.22,443,tcp,tls,376102,586969,473,21008,264,607977,737,normal,-
6212443368644791300,10.0.2.15,46.4.70.163,443,tcp,tls,5627,21146,77,13666,70,34812,147,normal,-
8596616301275820435,10.0.2.15,104.26.9.237,443,tcp,tls,1130,10358,30,4030,30,14388,60,normal,-
7017053246130139334,10.0.2.15,142.251.36.74,443,tcp,tls,126528,87501,215,28497,194,115998,409,normal,-
590156010487404051,10.0.2.15,15.236.125.10,443,tcp,tls,162584,14666,58,24154,58,38820,116,normal,-
-223933949262135881,10.0.2.15,52.6.97.148,80,tcp,http,195806,8694,36,3264,36,11958,72,normal,-
2438885917628124680,10.0.2.15,35.241.9.51,443,tcp,tls,13845,31955,85,10753,83,42708,168,normal,-
-265774863973052950,10.0.2.15,54.171.39.218,443,tcp,tls,127072,23346,58,11608,60,34954,118,normal,-
-7285907535205074660,10.0.2.15,104.45.152.60,443,tcp,tls,249863,20744,66,7411,70,28155,136,normal,-
4478447715965818744,10.0.2.15,162.247.241.2,443,tcp,tls,672184,36686,150,46036,152,82722,302,normal,-
-8833781820908621785,10.0.2.15,104.18.232.170,443,tcp,tls,340948,9824,36,4920,36,14744,72,normal,-
-6372248474425741930,10.0.2.15,185.86.138.154,443,tcp,tls,33157,18607,45,10093,45,28700,90,normal,-
85419105854628833,10.0.2.15,52.45.65.87,443,tcp,tls,175318,20537,45,5647,46,26184,91,normal,-
-5427837288208995771,10.0.2.15,37.252.171.52,443,tcp,tls,31608,17311,46,12022,42,29333,88,normal,-
-5287204440751545661,10.0.2.15,185.235.84.0,443,tcp,tls,20542,9886,32,3896,30,13782,62,normal,-
79084578757109676,10.0.2.15,178.250.0.157,443,tcp,tls,130260,92134,214,27640,198,119774,412,normal,-
-6486640556494803984,10.0.2.15,18.66.15.55,443,tcp,tls,866,14058,28,3136,28,17194,56,normal,-
-6222924589383900955,10.0.2.15,104.16.57.101,443,tcp,tls,884165,56019,181,52488,177,108507,358,normal,-
-4553388617148926509,10.0.2.15,54.157.58.70,443,tcp,tls,122984,12366,36,4244,36,16610,72,normal,-
-1109872593142732040,10.0.2.15,3.123.113.122,443,tcp,tls,171919,20746,56,7566,58,28312,114,normal,-
5800728904106845778,10.0.2.15,8.8.8.8,53,tcp,dns,8363,5183,25,1786,25,6969,50,normal,-
4702102960432080050,10.0.2.15,23.44.215.58,443,tcp,tls,42094,49322,58,4474,40,53796,98,normal,-
8061942030485566714,10.0.2.15,178.250.1.9,443,tcp,tls,20462,11622,34,4834,32,16456,66,normal,-
6444065346212638742,10.0.2.15,52.205.116.41,443,tcp,tls,173590,71729,89,7532,67,79261,156,normal,-
-6393469288494445496,10.0.2.15,74.119.119.150,443,tcp,tls,21020,17638,38,5050,36,22688,74,normal,-
7000895717259522847,10.0.2.15,104.17.24.14,443,tcp,tls,757,29382,57,6010,49,35392,106,normal,-
-273716277733011668,10.0.2.15,185.80.39.216,443,tcp,tls,8746,43137,81,16189,84,59326,165,normal,-
6592085062648688485,10.0.2.15,104.17.208.240,443,tcp,tls,202980,51927,78,8058,73,59985,151,normal,-
-9083294852703718784,10.0.2.15,178.250.1.11,443,tcp,tls,41315,31244,75,9118,71,40362,146,normal,-
-3170726391631329276,10.0.2.15,178.250.0.130,443,tcp,tls,53017,151972,166,12059,119,164031,285,normal,-
167672894034449418,10.0.2.15,104.70.106.152,443,tcp,tls,712964,4981530,3670,169492,1784,5151022,5454,normal,-
3482325226071723159,10.0.2.15,146.75.116.157,443,tcp,-,675443,90369,142,12351,119,102720,261,normal,-
-3213480816201584360,10.0.2.15,104.16.122.175,443,tcp,tls,341326,35924,52,4616,40,40540,92,normal,-
-1157729861199048850,10.0.2.15,104.244.42.133,443,tcp,tls,368006,26279,107,17756,106,44035,213,normal,-
5391275160337748996,10.0.2.15,3.229.52.136,443,tcp,tls,209889,22478,61,7450,62,29928,123,normal,-
8440800058311895707,10.0.2.15,95.100.146.27,80,tcp,http,273380,5556,40,4028,42,9584,82,normal,-
1664556309664383586,10.0.2.15,40.71.11.145,443,tcp,tls,347650,39481,83,7244,73,46725,156,normal,-
-811843118995749874,10.0.2.15,34.248.102.220,443,tcp,tls,135260,26863,68,7806,68,34669,136,normal,-
-782292841467148754,10.0.2.15,142.250.102.157,443,tcp,tls,1070,13350,36,4536,34,17886,70,normal,-
7445531326517627624,10.0.2.15,104.96.131.246,80,tcp,http,322319,12913,53,5273,57,18186,110,normal,-
-5003592044052910892,10.0.2.15,70.42.32.95,443,tcp,tls,15866,8862,26,3694,26,12556,52,normal,-
4399749488789134320,10.0.2.15,34.107.254.252,443,tcp,tls,1014414,78051,222,31683,221,109734,443,normal,-
-5525861238573972626,10.0.2.15,104.18.233.170,443,tcp,tls,341358,9840,36,5858,36,15698,72,normal,-
2142180958561362588,10.0.2.15,23.195.248.244,443,tcp,tls,538339,412444,383,19435,209,431879,592,normal,-
-1838961469000952675,10.0.2.15,104.244.42.131,443,tcp,tls,944175,48507,187,30236,185,78743,372,normal,-
6686740969899580549,10.0.2.15,23.64.54.221,443,tcp,tls,816928,65808,193,18369,174,84177,367,normal,-
2421518076880737882,10.0.2.15,37.157.3.20,443,tcp,tls,241856,12594,44,5078,44,17672,88,normal,-
-7329387567504046034,10.0.2.15,185.64.190.80,443,tcp,-,178381,6544,23,2730,24,9274,47,normal,-
-7232849749405812397,10.0.2.15,13.32.110.10,443,tcp,tls,342746,101676,100,5548,58,107224,158,normal,-
6693344933705757855,10.0.2.15,178.250.0.163,443,tcp,tls,32209,21118,61,7706,57,28824,118,normal,-
-4072319491109703497,10.0.2.15,52.212.210.65,443,tcp,tls,125126,20792,54,9796,54,30588,108,normal,-
8136062387387027497,10.0.2.15,13.32.110.40,443,tcp,tls,389642,296380,234,8934,114,305314,348,normal,-
6675291520612554358,10.0.2.15,172.67.73.228,443,tcp,tls,342738,3912362,2722,42764,708,3955126,3430,normal,-
688602062283906285,10.0.2.15,104.17.33.105,443,tcp,tls,318,12754,24,2920,24,15674,48,normal,-
-1271544777790737472,10.0.2.15,52.73.70.139,443,tcp,tls,387452,16036,46,6296,44,22332,90,normal,-
-8523160738428884024,10.0.2.15,104.19.150.54,443,tcp,tls,403968,265055,225,13974,187,279029,412,normal,-
4809299719353993840,10.0.2.15,34.111.234.236,443,tcp,tls,2982,53904,75,7536,76,61440,151,normal,-
-4368149603234263777,10.0.2.15,69.173.144.138,443,tcp,tls,233442,10264,46,4794,44,15058,90,normal,-
5409776679570504899,10.0.2.15,13.248.245.213,443,tcp,tls,514260,22227,64,8316,63,30543,127,normal,-
-2677066267564268435,10.0.2.15,104.244.42.69,443,tcp,tls,465497,15563,68,9227,68,24790,136,normal,-
-2721399568979250209,10.0.2.15,151.101.192.95,443,udp,-,25732,522800,463,64979,230,587779,693,normal,-
-4826304140484318344,10.0.2.15,18.66.15.55,443,udp,-,483,23387,25,6432,21,29819,46,normal,-
-4102970526747756447,10.0.2.15,142.251.36.80,443,udp,-,45068,55085,72,13304,58,68389,130,normal,-
6060085904799619960,10.0.2.15,34.107.254.252,443,udp,-,17502,65581,115,58588,124,124169,239,normal,-
-6909514035208499840,10.0.2.15,34.122.121.32,80,tcp,-,64574,120,2,848,12,968,14,normal,-
851153935097669812,10.0.2.15,162.159.133.86,443,tcp,tls,399654,21462,74,15330,72,36792,146,normal,-
-1187940715640100882,10.0.2.15,141.226.228.48,443,tcp,tls,124454,17203,53,6944,50,24147,103,normal,-
1666598753629974375,10.0.2.15,185.235.84.162,443,tcp,tls,20658,10000,34,4114,34,14114,68,normal,-
7647970724618804175,10.0.2.15,52.51.0.212,443,tcp,tls,342090,13004,44,4920,42,17924,86,normal,-
3253785920051940038,10.0.2.15,162.159.136.70,443,tcp,tls,392900,246476,276,25296,250,271772,526,normal,-
-1686118487127919725,10.0.2.15,13.32.110.90,443,tcp,tls,171358,113882,117,8273,83,122155,200,normal,-
-3504923550184275343,10.0.2.15,185.255.84.153,443,tcp,tls,42006,16270,40,4550,40,20820,80,normal,-
1259836689685132601,10.0.2.15,142.251.37.100,443,udp,-,51337,24971,44,9352,32,34323,76,normal,-
-8526444576202342817,10.0.2.15,23.195.248.24,443,tcp,tls,619073,439831,422,27496,276,467327,698,normal,-
-806247302599878127,10.0.2.15,151.101.194.217,443,tcp,tls,637137,511894,454,22692,271,534586,725,normal,-
9174798669752950480,10.0.2.15,34.107.204.85,443,udp,-,397849,126341,395,119933,417,246274,812,normal,-
-4295582889276717190,10.0.2.15,52.6.87.177,443,tcp,tls,342792,14748,42,4938,40,19686,82,normal,-
-4484964322571194823,10.0.2.15,13.32.11.228,443,tcp,tls,341230,69280,80,5760,60,75040,140,normal,-
-1492997923836421588,10.0.2.15,13.107.21.200,443,tcp,tls,1709681,285487,552,68836,488,354323,1040,normal,-
-8251302580015394998,10.0.2.15,34.117.157.22,443,tcp,tls,2490,13588,40,4450,38,18038,78,normal,-
-4681724486517781918,10.0.2.15,162.159.130.86,443,tcp,tls,340706,44788,62,5108,48,49896,110,normal,-
1444433007230970741,10.0.2.15,18.185.222.214,443,tcp,tls,342836,15900,42,5008,42,20908,84,normal,-
7111363664430354511,10.0.2.15,52.59.122.232,443,tcp,tls,30036,14634,40,4948,40,19582,80,normal,-
-6964013315827763246,10.0.2.15,77.75.79.195,443,tcp,tls,585037,294092,356,30515,299,324607,655,normal,-
-8054345582956171549,10.0.2.15,104.18.7.57,443,tcp,tls,384,12778,24,2920,24,15698,48,normal,-
-1072049018846717305,10.0.2.15,3.67.240.173,443,tcp,tls,61478,13986,40,4834,42,18820,82,normal,-
-3934203326992474167,10.0.2.15,151.101.193.108,443,tcp,tls,116589,78969,90,6702,61,85671,151,normal,-
8526627039230112096,10.0.2.15,13.32.110.74,443,tcp,tls,512838,142728,171,12987,121,155715,292,normal,-
2156082482313967016,10.0.2.15,13.32.11.16,443,tcp,tls,232280,20494,52,5012,52,25506,104,normal,-
3573131863774350094,10.0.2.15,35.244.159.8,443,tcp,tls,4126,34786,82,19387,80,54173,162,normal,-
-8189791356423245541,10.0.2.15,104.26.9.237,443,udp,-,302,12916,20,3656,10,16572,30,normal,-
4130111790566673731,10.0.2.15,178.250.1.25,443,tcp,tls,20526,10494,34,4322,32,14816,66,normal,-
1683666373790156086,10.0.2.15,52.29.202.243,443,tcp,tls,342744,15696,48,5590,48,21286,96,normal,-
-3295671181563145949,10.0.2.15,67.220.228.200,443,tcp,tls,139594,19154,40,7758,36,26912,76,normal,-
499256039394930365,10.0.2.15,91.228.74.166,443,tcp,tls,248497,62498,114,15979,101,78477,215,normal,-
4099222333638610320,10.0.2.15,35.241.9.51,443,udp,-,629,19953,23,7370,21,27323,44,normal,-
-876532221388378273,10.0.2.15,52.209.66.62,443,tcp,tls,344446,14336,46,5090,44,19426,90,normal,-
-45469258066919024,10.0.2.15,104.17.25.14,443,udp,-,1032,100178,97,7165,29,107343,126,normal,-
-5003393025333326083,10.0.2.15,104.18.12.210,443,tcp,tls,447528,310502,296,20766,258,331268,554,normal,-
3475680237876686833,10.0.2.15,104.18.6.57,443,tcp,tls,171842,78278,102,8852,79,87130,181,normal,-
1823206974142102730,10.0.2.15,142.250.27.154,443,tcp,tls,30897,53525,153,18272,141,71797,294,normal,-
-3840513775052187527,10.0.2.15,77.75.78.36,443,tcp,tls,108116,14387,45,6188,46,20575,91,normal,-
-6700777176380795954,10.0.2.15,77.75.78.209,443,tcp,tls,90815,146737,148,9943,118,156680,266,normal,-
-5606325723770913206,10.0.2.15,91.228.74.168,443,tcp,tls,604,8846,22,2898,22,11744,44,normal,-
8301231113082489726,10.0.2.15,34.107.148.139,443,tcp,tls,465320,41556,145,42389,143,83945,288,normal,-
-3393421092851135495,10.0.2.15,3.66.33.201,443,tcp,tls,34016,15908,46,6834,40,22742,86,normal,-
7932034277018374829,10.0.2.15,76.223.111.18,443,tcp,tls,521867,52430,129,19003,132,71433,261,normal,-
1226415506931776899,10.0.2.15,216.239.34.21,443,tcp,tls,794838,278173,297,23785,224,301958,521,normal,-
-1468079914884219322,10.0.2.15,13.32.110.104,443,tcp,tls,341734,21352,52,5640,48,26992,100,normal,-
